ticker,monday_date,friday_date,dte,type,yield_target,monday_close,contract_id,strike,moneyness_actual,premium_mark,bid,ask,spread_rel,delta,iv,yield_actual,friday_close,return_pct,assigned,intrinsic_at_expiry,premium_received_mark,premium_received_bid,assignment_pnl,net_pnl_mark,net_pnl_bid,capital_per_contract,pnl_pct_capital,p_mkt_success
CEG,2025-02-10,2025-02-14,4,CSP,0.005,321.83,CEG250214P00302500,302.5,0.06006276605661365,1.6,1.5,1.7,0.12499999999999997,-0.14902,0.59047,0.005289256198347108,317.3,-0.014075754280210018,False,0.0,160.0,150.0,0.0,160.0,150.0,30250.0,0.0049586776859504135,0.85098
CEG,2025-02-10,2025-02-14,4,CSP,0.01,321.83,CEG250214P00310000,310.0,0.03675853711586863,3.15,3.0,3.3,0.09523809523809519,-0.25647,0.58072,0.010161290322580644,317.3,-0.014075754280210018,False,0.0,315.0,300.0,0.0,315.0,300.0,31000.0,0.00967741935483871,0.74353
CEG,2025-02-10,2025-02-14,4,CSP,0.015,321.83,CEG250214P00315000,315.0,0.02122238448870517,4.6,4.4,4.8,0.08695652173913032,-0.34579,0.57096,0.014603174603174602,317.3,-0.014075754280210018,False,0.0,459.99999999999994,440.00000000000006,0.0,459.99999999999994,440.00000000000006,31500.0,0.01396825396825397,0.65421
CEG,2025-02-10,2025-02-14,4,CSP,0.02,321.83,CEG250214P00320000,320.0,0.005686231861541713,6.5,6.1,6.9,0.12307692307692318,-0.44596,0.55145,0.0203125,317.3,-0.014075754280210018,True,2.6999999999999886,650.0,610.0,-269.99999999999886,380.00000000000114,340.00000000000114,32000.0,0.010625000000000035,0.55404
CEG,2025-02-10,2025-02-14,4,CSP,0.025,321.83,CEG250214P00320000,320.0,0.005686231861541713,6.5,6.1,6.9,0.12307692307692318,-0.44596,0.55145,0.0203125,317.3,-0.014075754280210018,True,2.6999999999999886,650.0,610.0,-269.99999999999886,380.00000000000114,340.00000000000114,32000.0,0.010625000000000035,0.55404
CEG,2025-02-24,2025-02-28,4,CC,0.005,267.72,CEG250228C00292500,292.5,0.09255939040788874,1.15,0.8,1.5,0.6086956521739131,0.12124,0.69779,0.0042955326460481094,250.545,-0.0641528462572839,False,0.0,114.99999999999999,80.0,0.0,114.99999999999999,80.0,26772.000000000004,0.002988196623337815,0.87876
CEG,2025-02-24,2025-02-28,4,CC,0.01,267.72,CEG250228C00282500,282.5,0.05520693261616594,2.78,2.35,3.2,0.3057553956834533,0.2476,0.70754,0.010383983266098908,250.545,-0.0641528462572839,False,0.0,278.0,235.0,0.0,278.0,235.0,26772.000000000004,0.008777827581054833,0.7524
CEG,2025-02-24,2025-02-28,4,CC,0.015,267.72,CEG250228C00280000,280.0,0.045868818168235403,4.0,3.2,4.8,0.3999999999999999,0.3039,0.76608,0.014940983116689076,250.545,-0.0641528462572839,False,0.0,400.0,320.0,0.0,400.0,320.0,26772.000000000004,0.01195278649335126,0.6960999999999999
CEG,2025-02-24,2025-02-28,4,CC,0.02,267.72,CEG250228C00275000,275.0,0.027192589272374112,5.3,5.1,5.5,0.07547169811320761,0.3809,0.73681,0.019796802629613027,250.545,-0.0641528462572839,False,0.0,530.0,509.99999999999994,0.0,530.0,509.99999999999994,26772.000000000004,0.01904975347377857,0.6191
CEG,2025-02-24,2025-02-28,4,CC,0.025,267.72,CEG250228C00270000,270.0,0.0085163603765126,7.5,7.1,7.9,0.10666666666666676,0.47547,0.75632,0.02801434334379202,250.545,-0.0641528462572839,False,0.0,750.0,710.0,0.0,750.0,710.0,26772.000000000004,0.02652024503212311,0.5245299999999999
CEG,2025-02-24,2025-02-28,4,CC,0.03,267.72,CEG250228C00270000,270.0,0.0085163603765126,7.5,7.1,7.9,0.10666666666666676,0.47547,0.75632,0.02801434334379202,250.545,-0.0641528462572839,False,0.0,750.0,710.0,0.0,750.0,710.0,26772.000000000004,0.02652024503212311,0.5245299999999999
CEG,2025-02-24,2025-02-28,4,CC,0.035,267.72,CEG250228C00270000,270.0,0.0085163603765126,7.5,7.1,7.9,0.10666666666666676,0.47547,0.75632,0.02801434334379202,250.545,-0.0641528462572839,False,0.0,750.0,710.0,0.0,750.0,710.0,26772.000000000004,0.02652024503212311,0.5245299999999999
CEG,2025-02-24,2025-02-28,4,CSP,0.005,267.72,CEG250228P00240000,240.0,0.10354101299865537,1.48,1.0,1.95,0.6418918918918919,-0.11564,0.91242,0.006166666666666667,250.545,-0.0641528462572839,False,0.0,148.0,100.0,0.0,148.0,100.0,24000.0,0.004166666666666667,0.88436
CEG,2025-02-24,2025-02-28,4,CSP,0.01,267.72,CEG250228P00250000,250.0,0.06618855520693268,2.1,1.4,2.8,0.6666666666666666,-0.17843,0.74657,0.008400000000000001,250.545,-0.0641528462572839,False,0.0,210.0,140.0,0.0,210.0,140.0,25000.0,0.0056,0.82157
CEG,2025-02-24,2025-02-28,4,CSP,0.015,267.72,CEG250228P00255000,255.0,0.047512326311071384,3.15,2.3,4.0,0.5396825396825398,-0.24703,0.72706,0.012352941176470587,250.545,-0.0641528462572839,True,4.4550000000000125,315.0,229.99999999999997,-445.50000000000125,-130.50000000000125,-215.50000000000128,25500.0,-0.008450980392156913,0.75297
CEG,2025-02-24,2025-02-28,4,CSP,0.02,267.72,CEG250228P00260000,260.0,0.028836097415209982,5.1,4.6,5.6,0.19607843137254904,-0.34058,0.76608,0.019615384615384614,250.545,-0.0641528462572839,True,9.455000000000013,509.99999999999994,459.99999999999994,-945.5000000000013,-435.5000000000013,-485.5000000000013,26000.0,-0.018673076923076973,0.65942
CEG,2025-02-24,2025-02-28,4,CSP,0.025,267.72,CEG250228P00262500,262.5,0.019497982967279337,7.1,6.0,8.2,0.3098591549295774,-0.39426,0.86364,0.027047619047619046,250.545,-0.0641528462572839,True,11.955000000000013,710.0,600.0,-1195.5000000000014,-485.50000000000136,-595.5000000000014,26250.0,-0.022685714285714337,0.60574
CEG,2025-02-24,2025-02-28,4,CSP,0.03,267.72,CEG250228P00265000,265.0,0.010159868519348692,7.75,7.0,8.5,0.1935483870967742,-0.43332,0.81486,0.029245283018867925,250.545,-0.0641528462572839,True,14.455000000000013,775.0,700.0,-1445.5000000000014,-670.5000000000014,-745.5000000000014,26500.0,-0.028132075471698166,0.5666800000000001
CEG,2025-02-24,2025-02-28,4,CSP,0.035,267.72,CEG250228P00265000,265.0,0.010159868519348692,7.75,7.0,8.5,0.1935483870967742,-0.43332,0.81486,0.029245283018867925,250.545,-0.0641528462572839,True,14.455000000000013,775.0,700.0,-1445.5000000000014,-670.5000000000014,-745.5000000000014,26500.0,-0.028132075471698166,0.5666800000000001
CEG,2025-03-03,2025-03-07,4,CC,0.005,232.29,CEG250307C00255000,255.0,0.09776572387963323,0.95,0.85,1.05,0.21052631578947376,0.11539,0.7173,0.004089715441904515,212.54,-0.08502303155538338,False,0.0,95.0,85.0,0.0,95.0,85.0,23229.0,0.0036592190795987772,0.88461
CEG,2025-03-03,2025-03-07,4,CC,0.01,232.29,CEG250307C00245000,245.0,0.05471608764905933,2.77,2.55,3.0,0.16245487364620945,0.26223,0.74657,0.011924749235868958,212.54,-0.08502303155538338,False,0.0,277.0,254.99999999999997,0.0,277.0,254.99999999999997,23229.0,0.010977657238796332,0.73777
CEG,2025-03-03,2025-03-07,4,CC,0.015,232.29,CEG250307C00245000,245.0,0.05471608764905933,2.77,2.55,3.0,0.16245487364620945,0.26223,0.74657,0.011924749235868958,212.54,-0.08502303155538338,False,0.0,277.0,254.99999999999997,0.0,277.0,254.99999999999997,23229.0,0.010977657238796332,0.73777
CEG,2025-03-03,2025-03-07,4,CC,0.02,232.29,CEG250307C00237500,237.5,0.02242886047612891,5.15,3.8,6.5,0.5242718446601942,0.40727,0.75632,0.022170562658745535,212.54,-0.08502303155538338,False,0.0,515.0,380.0,0.0,515.0,380.0,23229.0,0.016358861767618065,0.59273
CEG,2025-03-03,2025-03-07,4,CC,0.025,232.29,CEG250307C00237500,237.5,0.02242886047612891,5.15,3.8,6.5,0.5242718446601942,0.40727,0.75632,0.022170562658745535,212.54,-0.08502303155538338,False,0.0,515.0,380.0,0.0,515.0,380.0,23229.0,0.016358861767618065,0.59273
CEG,2025-03-03,2025-03-07,4,CSP,0.005,232.29,CEG250307P00210000,210.0,0.09595763915794908,1.1,0.45,1.75,1.1818181818181817,-0.1092,0.81486,0.005238095238095239,212.54,-0.08502303155538338,False,0.0,110.00000000000001,45.0,0.0,110.00000000000001,45.0,21000.0,0.002142857142857143,0.8908
CEG,2025-03-03,2025-03-07,4,CSP,0.01,232.29,CEG250307P00215000,215.0,0.07443282104266213,2.2,1.85,2.55,0.318181818181818,-0.18247,0.86364,0.010232558139534885,212.54,-0.08502303155538338,True,2.460000000000008,220.00000000000003,185.0,-246.0000000000008,-26.000000000000767,-61.000000000000796,21500.0,-0.0028372093023256184,0.81753
CEG,2025-03-03,2025-03-07,4,CSP,0.015,232.29,CEG250307P00220000,220.0,0.052908002927375186,3.35,2.9,3.8,0.2686567164179104,-0.25523,0.85388,0.015227272727272728,212.54,-0.08502303155538338,True,7.460000000000008,335.0,290.0,-746.0000000000008,-411.0000000000008,-456.0000000000008,22000.0,-0.020727272727272764,0.7447699999999999
CEG,2025-03-03,2025-03-07,4,CSP,0.02,232.29,CEG250307P00225000,225.0,0.03138318481208835,4.35,3.3,5.4,0.48275862068965536,-0.33192,0.78559,0.01933333333333333,212.54,-0.08502303155538338,True,12.460000000000008,434.99999999999994,330.0,-1246.000000000001,-811.0000000000009,-916.0000000000009,22500.0,-0.04071111111111115,0.66808
CEG,2025-03-03,2025-03-07,4,CSP,0.025,232.29,CEG250307P00227500,227.5,0.020620775754444876,6.6,5.6,7.6,0.30303030303030304,-0.39396,0.92217,0.02901098901098901,212.54,-0.08502303155538338,True,14.960000000000008,660.0,560.0,-1496.000000000001,-836.0000000000009,-936.0000000000009,22750.0,-0.04114285714285718,0.60604
CEG,2025-03-03,2025-03-07,4,CSP,0.03,232.29,CEG250307P00230000,230.0,0.009858366696801402,7.1,6.7,7.5,0.11267605633802814,-0.43611,0.85388,0.030869565217391304,212.54,-0.08502303155538338,True,17.460000000000008,710.0,670.0,-1746.000000000001,-1036.000000000001,-1076.000000000001,23000.0,-0.04678260869565221,0.56389
CEG,2025-03-03,2025-03-07,4,CSP,0.035,232.29,CEG250307P00230000,230.0,0.009858366696801402,7.1,6.7,7.5,0.11267605633802814,-0.43611,0.85388,0.030869565217391304,212.54,-0.08502303155538338,True,17.460000000000008,710.0,670.0,-1746.000000000001,-1036.000000000001,-1076.000000000001,23000.0,-0.04678260869565221,0.56389
CEG,2025-03-03,2025-03-07,4,CSP,0.04,232.29,CEG250307P00230000,230.0,0.009858366696801402,7.1,6.7,7.5,0.11267605633802814,-0.43611,0.85388,0.030869565217391304,212.54,-0.08502303155538338,True,17.460000000000008,710.0,670.0,-1746.000000000001,-1036.000000000001,-1076.000000000001,23000.0,-0.04678260869565221,0.56389
CEG,2025-03-10,2025-03-14,4,CC,0.005,202.21,CEG250314C00225000,225.0,0.11270461401513265,1.07,1.0,1.15,0.14018691588785037,0.12323,0.84413,0.005291528608871965,216.46,0.07047129222095849,False,0.0,107.0,100.0,0.0,107.0,100.0,20221.0,0.004945353840067257,0.87677
CEG,2025-03-10,2025-03-14,4,CC,0.01,202.21,CEG250314C00220000,220.0,0.08797784481479654,1.8,1.65,1.95,0.16666666666666669,0.18883,0.86364,0.008901636912121062,216.46,0.07047129222095849,False,0.0,180.0,165.0,0.0,180.0,165.0,20221.0,0.008159833836110974,0.81117
CEG,2025-03-10,2025-03-14,4,CC,0.015,202.21,CEG250314C00215000,215.0,0.0632510756144602,2.92,2.75,3.1,0.11986301369863017,0.27026,0.88315,0.014440433212996389,216.46,0.07047129222095849,True,1.460000000000008,292.0,275.0,-146.0000000000008,145.9999999999992,128.9999999999992,20221.0,0.006379506453686722,0.72974
CEG,2025-03-10,2025-03-14,4,CC,0.02,202.21,CEG250314C00212500,212.5,0.050887691014292136,3.65,3.5,3.8,0.08219178082191776,0.3159,0.89291,0.018050541516245487,216.46,0.07047129222095849,True,3.960000000000008,365.0,350.0,-396.0000000000008,-31.000000000000796,-46.000000000000796,20221.0,-0.0022748627664309776,0.6840999999999999
CEG,2025-03-10,2025-03-14,4,CC,0.025,202.21,CEG250314C00207500,207.5,0.026160921813955795,5.45,5.2,5.7,0.09174311926605504,0.41385,0.91242,0.02695217842836655,216.46,0.07047129222095849,True,8.960000000000008,545.0,520.0,-896.0000000000008,-351.0000000000008,-376.0000000000008,20221.0,-0.018594530438652924,0.58615
CEG,2025-03-10,2025-03-14,4,CC,0.03,202.21,CEG250314C00207500,207.5,0.026160921813955795,5.45,5.2,5.7,0.09174311926605504,0.41385,0.91242,0.02695217842836655,216.46,0.07047129222095849,True,8.960000000000008,545.0,520.0,-896.0000000000008,-351.0000000000008,-376.0000000000008,20221.0,-0.018594530438652924,0.58615
CEG,2025-03-10,2025-03-14,4,CC,0.035,202.21,CEG250314C00205000,205.0,0.013797537213787514,7.25,6.2,8.3,0.2896551724137932,0.47051,1.00022,0.03585381534048761,216.46,0.07047129222095849,True,11.460000000000008,725.0,620.0,-1146.000000000001,-421.0000000000009,-526.0000000000009,20221.0,-0.026012561198753816,0.52949
CEG,2025-03-10,2025-03-14,4,CC,0.04,202.21,CEG250314C00205000,205.0,0.013797537213787514,7.25,6.2,8.3,0.2896551724137932,0.47051,1.00022,0.03585381534048761,216.46,0.07047129222095849,True,11.460000000000008,725.0,620.0,-1146.000000000001,-421.0000000000009,-526.0000000000009,20221.0,-0.026012561198753816,0.52949
CEG,2025-03-10,2025-03-14,4,CC,0.045,202.21,CEG250314C00205000,205.0,0.013797537213787514,7.25,6.2,8.3,0.2896551724137932,0.47051,1.00022,0.03585381534048761,216.46,0.07047129222095849,True,11.460000000000008,725.0,620.0,-1146.000000000001,-421.0000000000009,-526.0000000000009,20221.0,-0.026012561198753816,0.52949
CEG,2025-03-10,2025-03-14,4,CSP,0.005,202.21,CEG250314P00175000,175.0,0.13456307798823008,1.02,0.9,1.15,0.24509803921568615,-0.09177,1.08802,0.005828571428571429,216.46,0.07047129222095849,False,0.0,102.0,90.0,0.0,102.0,90.0,17500.0,0.005142857142857143,0.90823
CEG,2025-03-10,2025-03-14,4,CSP,0.01,202.21,CEG250314P00182500,182.5,0.09747292418772568,1.92,1.8,2.05,0.13020833333333323,-0.15831,1.03924,0.01052054794520548,216.46,0.07047129222095849,False,0.0,192.0,180.0,0.0,192.0,180.0,18250.0,0.009863013698630137,0.84169
CEG,2025-03-10,2025-03-14,4,CSP,0.015,202.21,CEG250314P00185000,185.0,0.08510953958755751,2.17,1.75,2.6,0.39170506912442404,-0.18028,0.99046,0.01172972972972973,216.46,0.07047129222095849,False,0.0,217.0,175.0,0.0,217.0,175.0,18500.0,0.00945945945945946,0.81972
CEG,2025-03-10,2025-03-14,4,CSP,0.02,202.21,CEG250314P00192500,192.5,0.048019385787053115,3.62,2.55,4.7,0.5939226519337018,-0.28504,0.91242,0.018805194805194807,216.46,0.07047129222095849,False,0.0,362.0,254.99999999999997,0.0,362.0,254.99999999999997,19250.0,0.013246753246753245,0.71496
CEG,2025-03-10,2025-03-14,4,CSP,0.025,202.21,CEG250314P00197500,197.5,0.023292616586716774,5.05,3.9,6.2,0.4554455445544555,-0.37785,0.86364,0.025569620253164557,216.46,0.07047129222095849,False,0.0,505.0,390.0,0.0,505.0,390.0,19750.0,0.019746835443037975,0.62215
CEG,2025-03-10,2025-03-14,4,CSP,0.03,202.21,CEG250314P00195000,195.0,0.035656001186884945,5.1,3.8,6.4,0.5098039215686276,-0.34216,0.99046,0.026153846153846153,216.46,0.07047129222095849,False,0.0,509.99999999999994,380.0,0.0,509.99999999999994,380.0,19500.0,0.019487179487179488,0.65784
CEG,2025-03-10,2025-03-14,4,CSP,0.035,202.21,CEG250314P00200000,200.0,0.010929231986548715,6.95,6.7,7.2,0.07194244604316546,-0.43477,0.9612,0.03475,216.46,0.07047129222095849,False,0.0,695.0,670.0,0.0,695.0,670.0,20000.0,0.0335,0.56523
CEG,2025-03-10,2025-03-14,4,CSP,0.04,202.21,CEG250314P00200000,200.0,0.010929231986548715,6.95,6.7,7.2,0.07194244604316546,-0.43477,0.9612,0.03475,216.46,0.07047129222095849,False,0.0,695.0,670.0,0.0,695.0,670.0,20000.0,0.0335,0.56523
CEG,2025-03-10,2025-03-14,4,CSP,0.045,202.21,CEG250314P00200000,200.0,0.010929231986548715,6.95,6.7,7.2,0.07194244604316546,-0.43477,0.9612,0.03475,216.46,0.07047129222095849,False,0.0,695.0,670.0,0.0,695.0,670.0,20000.0,0.0335,0.56523
CEG,2025-03-17,2025-03-21,4,CC,0.005,218.54,CEG250321C00235000,235.0,0.07531801958451556,1.15,1.05,1.25,0.17391304347826084,0.15201,0.64901,0.005262194563924225,222.48,0.01802873615814038,False,0.0,114.99999999999999,105.0,0.0,114.99999999999999,105.0,21854.0,0.004804612427930814,0.84799
CEG,2025-03-17,2025-03-21,4,CC,0.01,218.54,CEG250321C00230000,230.0,0.052438912784845026,2.15,2.05,2.25,0.09302325581395357,0.24556,0.66852,0.009838015923858332,222.48,0.01802873615814038,False,0.0,215.0,204.99999999999997,0.0,215.0,204.99999999999997,21854.0,0.00938043378786492,0.75444
CEG,2025-03-17,2025-03-21,4,CC,0.015,218.54,CEG250321C00225000,225.0,0.02955980598517427,3.65,3.5,3.8,0.08219178082191776,0.35873,0.68803,0.016701747963759495,222.48,0.01802873615814038,False,0.0,365.0,350.0,0.0,365.0,350.0,21854.0,0.016015374759769378,0.64127
CEG,2025-03-17,2025-03-21,4,CC,0.02,218.54,CEG250321C00222500,222.5,0.018120252585339003,4.05,3.3,4.8,0.3703703703703704,0.40813,0.6295,0.01853207650773314,222.48,0.01802873615814038,False,0.0,405.0,330.0,0.0,405.0,330.0,21854.0,0.015100210487782557,0.59187
CEG,2025-03-17,2025-03-21,4,CC,0.025,218.54,CEG250321C00220000,220.0,0.006680699185503736,5.85,5.6,6.1,0.08547008547008547,0.48147,0.70754,0.026768554955614532,222.48,0.01802873615814038,True,2.4799999999999898,585.0,560.0,-247.99999999999898,337.000000000001,312.000000000001,21854.0,0.014276562642994465,0.5185299999999999
CEG,2025-03-17,2025-03-21,4,CC,0.03,218.54,CEG250321C00220000,220.0,0.006680699185503736,5.85,5.6,6.1,0.08547008547008547,0.48147,0.70754,0.026768554955614532,222.48,0.01802873615814038,True,2.4799999999999898,585.0,560.0,-247.99999999999898,337.000000000001,312.000000000001,21854.0,0.014276562642994465,0.5185299999999999
CEG,2025-03-17,2025-03-21,4,CC,0.035,218.54,CEG250321C00220000,220.0,0.006680699185503736,5.85,5.6,6.1,0.08547008547008547,0.48147,0.70754,0.026768554955614532,222.48,0.01802873615814038,True,2.4799999999999898,585.0,560.0,-247.99999999999898,337.000000000001,312.000000000001,21854.0,0.014276562642994465,0.5185299999999999
CEG,2025-03-17,2025-03-21,4,CSP,0.005,218.54,CEG250321P00200000,200.0,0.08483572801317829,1.1,1.0,1.2,0.18181818181818177,-0.12196,0.75632,0.0055000000000000005,222.48,0.01802873615814038,False,0.0,110.00000000000001,100.0,0.0,110.00000000000001,100.0,20000.0,0.005,0.87804
CEG,2025-03-17,2025-03-21,4,CSP,0.01,218.54,CEG250321P00207500,207.5,0.05051706781367249,2.15,1.7,2.6,0.4186046511627908,-0.22583,0.69779,0.01036144578313253,222.48,0.01802873615814038,False,0.0,215.0,170.0,0.0,215.0,170.0,20750.0,0.00819277108433735,0.77417
CEG,2025-03-17,2025-03-21,4,CSP,0.015,218.54,CEG250321P00210000,210.0,0.03907751441383722,3.15,3.0,3.3,0.09523809523809519,-0.28723,0.73681,0.015,222.48,0.01802873615814038,False,0.0,315.0,300.0,0.0,315.0,300.0,21000.0,0.014285714285714285,0.71277
CEG,2025-03-17,2025-03-21,4,CSP,0.02,218.54,CEG250321P00212500,212.5,0.027637961014001955,4.0,3.9,4.1,0.04999999999999993,-0.34161,0.73681,0.018823529411764704,222.48,0.01802873615814038,False,0.0,400.0,390.0,0.0,400.0,390.0,21250.0,0.01835294117647059,0.65839
CEG,2025-03-17,2025-03-21,4,CSP,0.025,218.54,CEG250321P00217500,217.5,0.0047588542143314205,5.1,4.2,6.0,0.3529411764705882,-0.4549,0.61974,0.023448275862068962,222.48,0.01802873615814038,False,0.0,509.99999999999994,420.0,0.0,509.99999999999994,420.0,21750.0,0.019310344827586208,0.5450999999999999
CEG,2025-03-17,2025-03-21,4,CSP,0.03,218.54,CEG250321P00217500,217.5,0.0047588542143314205,5.1,4.2,6.0,0.3529411764705882,-0.4549,0.61974,0.023448275862068962,222.48,0.01802873615814038,False,0.0,509.99999999999994,420.0,0.0,509.99999999999994,420.0,21750.0,0.019310344827586208,0.5450999999999999
CEG,2025-03-24,2025-03-28,4,CC,0.005,228.62,CEG250328C00240000,240.0,0.04977692240398923,1.2,1.1,1.3,0.16666666666666663,0.18732,0.50267,0.005248884612019946,205.39,-0.10160965794768617,False,0.0,120.0,110.00000000000001,0.0,120.0,110.00000000000001,22862.0,0.0048114775610182845,0.8126800000000001
CEG,2025-03-24,2025-03-28,4,CC,0.01,228.62,CEG250328C00235000,235.0,0.02790656985390605,2.38,2.2,2.55,0.14705882352941163,0.31287,0.50267,0.010410287813839559,205.39,-0.10160965794768617,False,0.0,238.0,220.00000000000003,0.0,238.0,220.00000000000003,22862.0,0.009622955122036569,0.68713
CEG,2025-03-24,2025-03-28,4,CC,0.015,228.62,CEG250328C00232500,232.5,0.016971393578864458,3.35,3.2,3.5,0.08955223880597009,0.39287,0.52218,0.014653136208555682,205.39,-0.10160965794768617,False,0.0,335.0,320.0,0.0,335.0,320.0,22862.0,0.013997025632053189,0.60713
CEG,2025-03-24,2025-03-28,4,CC,0.02,228.62,CEG250328C00230000,230.0,0.006036217303822866,4.5,4.3,4.7,0.08888888888888896,0.47142,0.53194,0.019683317295074797,205.39,-0.10160965794768617,False,0.0,450.0,430.0,0.0,450.0,430.0,22862.0,0.018808503193071473,0.52858
CEG,2025-03-24,2025-03-28,4,CC,0.025,228.62,CEG250328C00230000,230.0,0.006036217303822866,4.5,4.3,4.7,0.08888888888888896,0.47142,0.53194,0.019683317295074797,205.39,-0.10160965794768617,False,0.0,450.0,430.0,0.0,450.0,430.0,22862.0,0.018808503193071473,0.52858
CEG,2025-03-24,2025-03-28,4,CSP,0.005,228.62,CEG250328P00215000,215.0,0.05957484034642635,1.07,1.0,1.15,0.14018691588785037,-0.14719,0.58072,0.0049767441860465115,205.39,-0.10160965794768617,True,9.610000000000014,107.0,100.0,-961.0000000000014,-854.0000000000014,-861.0000000000014,21500.0,-0.04004651162790704,0.8528100000000001
CEG,2025-03-24,2025-03-28,4,CSP,0.01,228.62,CEG250328P00220000,220.0,0.03770448779634328,2.0,1.9,2.1,0.10000000000000009,-0.24458,0.56121,0.00909090909090909,205.39,-0.10160965794768617,True,14.610000000000014,200.0,190.0,-1461.0000000000014,-1261.0000000000014,-1271.0000000000014,22000.0,-0.05777272727272734,0.75542
CEG,2025-03-24,2025-03-28,4,CSP,0.015,228.62,CEG250328P00225000,225.0,0.015834135246260206,3.55,3.3,3.8,0.14084507042253522,-0.37693,0.55145,0.015777777777777776,205.39,-0.10160965794768617,True,19.610000000000014,355.0,330.0,-1961.0000000000014,-1606.0000000000014,-1631.0000000000014,22500.0,-0.07248888888888895,0.62307
